method,dataset,query_index,chain_broken,title_recall_at5,ExactMatch,F1
ETv3+PCEC_all32,2wikimultihopqa,356,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,357,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,358,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,359,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,360,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,361,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,362,1,0.5,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,363,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,364,0,1.0,0.0,0.8571
ETv3+PCEC_all32,2wikimultihopqa,365,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,366,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,367,0,1.0,0.0,0.5714
ETv3+PCEC_all32,2wikimultihopqa,368,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,369,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,370,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,371,0,1.0,0.0,0.4
ETv3+PCEC_all32,2wikimultihopqa,372,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,373,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,374,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,375,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,376,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,377,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,378,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,379,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,380,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,381,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,382,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,383,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,384,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,385,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,386,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,387,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,388,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,389,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,390,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,391,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,392,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,393,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,394,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,395,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,396,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,397,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,398,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,399,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,400,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,401,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,402,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,403,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,404,0,1.0,0.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,405,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,406,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,407,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,408,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,409,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,410,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,411,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,412,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,413,0,1.0,0.0,0.4
ETv3+PCEC_all32,2wikimultihopqa,414,0,1.0,0.0,0.8
ETv3+PCEC_all32,2wikimultihopqa,415,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,416,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,417,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,418,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,419,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,420,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,421,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,422,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,423,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,424,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,425,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,426,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,427,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,428,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,429,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,430,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,431,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,432,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,433,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,434,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,435,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,436,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,437,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,438,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,439,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,440,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,441,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,442,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,443,1,0.75,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,444,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,445,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,446,0,1.0,0.0,0.8
ETv3+PCEC_all32,2wikimultihopqa,447,1,0.5,0.0,0.4
ETv3+PCEC_all32,2wikimultihopqa,448,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,449,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,450,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,451,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,452,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,453,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,454,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,455,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,456,0,1.0,0.0,0.8889
ETv3+PCEC_all32,2wikimultihopqa,457,0,1.0,0.0,0.6667
ETv3+PCEC_all32,2wikimultihopqa,458,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,459,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,460,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,461,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,462,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,463,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,464,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,465,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,466,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,467,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,468,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,469,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,470,0,1.0,0.0,0.8
ETv3+PCEC_all32,2wikimultihopqa,471,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,472,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,473,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,474,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,475,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,476,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,477,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,478,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,479,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,480,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,481,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,482,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,483,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,484,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,485,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,486,0,1.0,0.0,0.4
ETv3+PCEC_all32,2wikimultihopqa,487,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,488,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,489,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,490,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,491,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,492,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,493,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,494,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,495,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,496,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,497,0,1.0,0.0,0.4444
ETv3+PCEC_all32,2wikimultihopqa,498,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,499,1,0.75,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,500,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,501,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,502,1,0.75,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,503,0,1.0,0.0,0.6667
ETv3+PCEC_all32,2wikimultihopqa,504,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,505,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,506,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,507,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,508,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,509,1,0.75,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,510,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,511,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,512,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,513,1,0.75,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,514,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,515,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,516,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,517,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,518,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,519,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,520,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,521,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,522,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,523,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,524,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,525,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,526,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,527,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,528,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,529,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,530,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,531,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,532,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,533,0,1.0,0.0,0.8889
ETv3+PCEC_all32,2wikimultihopqa,534,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,535,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,536,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,537,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,538,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,539,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,540,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,541,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,542,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,543,0,1.0,0.0,0.7273
ETv3+PCEC_all32,2wikimultihopqa,544,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,545,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,546,0,1.0,0.0,0.8
ETv3+PCEC_all32,2wikimultihopqa,547,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,548,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,549,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,550,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,551,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,552,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,553,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,554,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,555,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,556,0,1.0,0.0,0.6667
ETv3+PCEC_all32,2wikimultihopqa,557,0,1.0,0.0,0.8
ETv3+PCEC_all32,2wikimultihopqa,558,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,559,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,560,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,561,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,562,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,563,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,564,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,565,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,566,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,567,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,568,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,569,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,570,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,571,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,572,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,573,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,574,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,575,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,576,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,577,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,578,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,579,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,580,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,581,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,582,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,583,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,584,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,585,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,586,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,587,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,588,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,589,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,590,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,591,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,592,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,593,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,594,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,595,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,596,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,597,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,598,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,599,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,600,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,601,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,602,0,1.0,0.0,0.6667
ETv3+PCEC_all32,2wikimultihopqa,603,1,0.5,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,604,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,605,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,606,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,607,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,608,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,609,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,610,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,611,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,612,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,613,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,614,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,615,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,616,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,617,0,1.0,0.0,0.6667
ETv3+PCEC_all32,2wikimultihopqa,618,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,619,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,620,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,621,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,622,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,623,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,624,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,625,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,626,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,627,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,628,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,629,1,0.5,0.0,0.3333
ETv3+PCEC_all32,2wikimultihopqa,630,1,0.75,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,631,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,632,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,633,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,634,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,635,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,636,0,1.0,0.0,0.6667
ETv3+PCEC_all32,2wikimultihopqa,637,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,638,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,639,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,640,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,641,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,642,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,643,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,644,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,645,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,646,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,647,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,648,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,649,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,650,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,651,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,652,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,653,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,654,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,655,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,656,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,657,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,658,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,659,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,660,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,661,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,662,0,1.0,0.0,0.4
ETv3+PCEC_all32,2wikimultihopqa,663,0,1.0,0.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,664,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,665,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,666,0,1.0,0.0,0.6667
ETv3+PCEC_all32,2wikimultihopqa,667,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,668,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,669,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,670,0,1.0,0.0,0.8
ETv3+PCEC_all32,2wikimultihopqa,671,1,0.5,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,672,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,673,0,1.0,0.0,0.5
ETv3+PCEC_all32,2wikimultihopqa,674,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,675,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,676,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,677,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,678,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,679,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,680,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,681,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,682,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,683,0,1.0,0.0,0.6667
ETv3+PCEC_all32,2wikimultihopqa,684,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,685,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,686,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,687,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,688,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,689,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,690,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,691,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,692,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,693,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,694,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,695,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,696,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,697,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,698,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,699,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,700,0,1.0,0.0,0.0
ETv3+PCEC_all32,2wikimultihopqa,701,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,702,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,703,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,704,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,705,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,706,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,707,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,708,1,0.75,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,709,0,1.0,1.0,1.0
ETv3+PCEC_all32,2wikimultihopqa,710,0,1.0,0.0,0.5714
ETv3+PCEC_all32,2wikimultihopqa,711,0,1.0,0.0,0.6667
ETv3+PCEC_all32,2wikimultihopqa,712,0,1.0,1.0,1.0
