qid,query_idx,query_type,category,hard_negative_type,candidate_index,title,rank,rank_bucket,q_doc_cosine,answer_in_doc,bridge_entity_in_doc,question_token_coverage
02b62fce087211ebbd64ac1f6bf848b6,40,bridge_comparison,selector_added_non_gold,lexical_hard_negative,8,Adurthi Subba Rao,9.0,6-10,-0.025348616763949394,0.0,0.0,0.5
b0ac0fc8087b11ebbd68ac1f6bf848b6,41,bridge_comparison,rank_removed_non_gold,,4,A Joke of Destiny,5.0,outside,0.12956339120864868,0.0,1.0,0.20833333333333334
b0ac0fc8087b11ebbd68ac1f6bf848b6,41,bridge_comparison,selector_added_non_gold,lexical_hard_negative,7,Henry King (director),8.0,6-10,0.29269856214523315,0.0,0.0,0.25
c9a769c608be11ebbd8aac1f6bf848b6,42,comparison,rank_retained_non_gold,,2,Alexander Fuks,3.0,outside,0.2479369044303894,0.0,0.0,0.2
c9a769c608be11ebbd8aac1f6bf848b6,42,comparison,rank_retained_non_gold,,3,Margaret Verney,4.0,outside,0.12750820815563202,0.0,0.0,0.2
c9a769c608be11ebbd8aac1f6bf848b6,42,comparison,rank_removed_non_gold,,4,Seth Joshua,5.0,outside,0.040003690868616104,0.0,0.0,0.2
c9a769c608be11ebbd8aac1f6bf848b6,42,comparison,selector_added_non_gold,low_signal_deep_negative,6,Edwin Richards (field hockey),7.0,6-10,0.2343689203262329,0.0,0.0,0.3
3f04140e08c311ebbd8dac1f6bf848b6,43,bridge_comparison,rank_retained_non_gold,,4,Pjer Žalica,5.0,outside,0.1238151416182518,0.0,0.0,0.6
50e4a65c0bde11eba7f7acde48001122,44,compositional,rank_retained_non_gold,,2,Aretha Franklin,3.0,outside,0.0033694468438625336,0.0,0.0,0.6666666666666666
50e4a65c0bde11eba7f7acde48001122,44,compositional,rank_retained_non_gold,,3,Love + War (Kwabs album),4.0,outside,0.04915894567966461,0.0,0.0,0.2222222222222222
50e4a65c0bde11eba7f7acde48001122,44,compositional,rank_removed_non_gold,,4,Where Was I,5.0,outside,0.1472843885421753,0.0,0.0,0.2222222222222222
50e4a65c0bde11eba7f7acde48001122,44,compositional,selector_added_non_gold,low_signal_deep_negative,22,Yella Beezy,23.0,21-50,0.21418921649456024,0.0,0.0,0.1111111111111111
b64f541e088d11ebbd70ac1f6bf848b6,45,bridge_comparison,rank_retained_non_gold,,1,Goldy Notay,2.0,outside,0.4340285062789917,1.0,1.0,0.4375
f998c58c091b11ebbdaeac1f6bf848b6,46,comparison,rank_retained_non_gold,,2,The Lights of Buenos Aires,3.0,outside,0.2848445177078247,0.0,0.0,0.25
f998c58c091b11ebbdaeac1f6bf848b6,46,comparison,rank_removed_non_gold,,3,To the Heart,4.0,outside,0.22821512818336487,0.0,0.0,0.3333333333333333
f998c58c091b11ebbdaeac1f6bf848b6,46,comparison,rank_retained_non_gold,,4,Manuel Romero,5.0,outside,0.29351282119750977,0.0,0.0,0.4166666666666667
f998c58c091b11ebbdaeac1f6bf848b6,46,comparison,selector_added_non_gold,lexical_hard_negative,11,Hugo Fregonese,12.0,11-20,0.329756498336792,0.0,0.0,0.4166666666666667
38da155f087511ebbd67ac1f6bf848b6,47,comparison,rank_retained_non_gold,,2,"Sir Thomas Wheate, 2nd Baronet",3.0,outside,0.4687778353691101,1.0,0.0,0.4
38da155f087511ebbd67ac1f6bf848b6,47,comparison,rank_removed_non_gold,,3,"Sir Thomas Beaumont, 1st Baronet",4.0,outside,0.3220531642436981,0.0,0.0,0.26666666666666666
38da155f087511ebbd67ac1f6bf848b6,47,comparison,rank_removed_non_gold,,4,Dugès,5.0,outside,0.21665059030056,0.0,0.0,0.0
38da155f087511ebbd67ac1f6bf848b6,47,comparison,selector_added_non_gold,low_signal_deep_negative,11,"Albert Thompson (footballer, born 1912)",12.0,11-20,0.2012830227613449,0.0,0.0,0.06666666666666667
38da155f087511ebbd67ac1f6bf848b6,47,comparison,selector_added_non_gold,low_signal_deep_negative,14,"Richard Wingfield, 1st Viscount Powerscourt (third creation)",15.0,11-20,-0.07692629098892212,0.0,0.0,0.2
49b22d0a0bde11eba7f7acde48001122,48,compositional,rank_retained_non_gold,,1,Thulasi (1987 film),2.0,outside,0.27190107107162476,0.0,0.0,0.3333333333333333
49b22d0a0bde11eba7f7acde48001122,48,compositional,rank_retained_non_gold,,2,Vijaya Bhaskar,3.0,outside,0.17996302247047424,0.0,0.0,0.4444444444444444
49b22d0a0bde11eba7f7acde48001122,48,compositional,rank_removed_non_gold,,3,Kumari Mon,4.0,outside,0.07733629643917084,0.0,0.0,0.3333333333333333
49b22d0a0bde11eba7f7acde48001122,48,compositional,rank_removed_non_gold,,4,Abe Meyer,5.0,outside,0.2580059766769409,0.0,0.0,0.3333333333333333
49b22d0a0bde11eba7f7acde48001122,48,compositional,selector_added_non_gold,lexical_hard_negative,5,Oscar Straus (composer),6.0,6-10,0.4272860884666443,0.0,0.0,0.6666666666666666
49b22d0a0bde11eba7f7acde48001122,48,compositional,selector_added_non_gold,lexical_hard_negative,14,Alexander Courage,15.0,11-20,0.20388755202293396,0.0,0.0,0.4444444444444444
78b10fb00bdc11eba7f7acde48001122,49,compositional,rank_retained_non_gold,,2,Ah Nian,3.0,outside,0.25291746854782104,0.0,0.0,0.36363636363636365
78b10fb00bdc11eba7f7acde48001122,49,compositional,rank_retained_non_gold,,3,Alfred Hitchcock,4.0,outside,0.3037065863609314,0.0,0.0,0.45454545454545453
78b10fb00bdc11eba7f7acde48001122,49,compositional,rank_removed_non_gold,,4,Édouard Niermans (director),5.0,outside,0.3295321464538574,0.0,0.0,0.45454545454545453
78b10fb00bdc11eba7f7acde48001122,49,compositional,selector_added_non_gold,lexical_hard_negative,5,Ken Annakin,6.0,6-10,0.34765875339508057,0.0,0.0,0.36363636363636365
879d21e208fc11ebbdadac1f6bf848b6,50,comparison,rank_retained_non_gold,,1,Pierfelice Ravenna,2.0,outside,0.2750791311264038,0.0,0.0,0.3333333333333333
879d21e208fc11ebbdadac1f6bf848b6,50,comparison,rank_retained_non_gold,,3,Quintus Salvidienus Rufus,4.0,outside,0.24669969081878662,0.0,1.0,0.3333333333333333
879d21e208fc11ebbdadac1f6bf848b6,50,comparison,rank_removed_non_gold,,4,Gino Ravenna,5.0,outside,0.22500382363796234,0.0,0.0,0.3333333333333333
879d21e208fc11ebbdadac1f6bf848b6,50,comparison,selector_added_non_gold,bridge_entity_distractor,5,Raffaello Matarazzo,6.0,6-10,0.11839845776557922,0.0,1.0,0.0
62a9cd640bb011ebab90acde48001122,51,inference,rank_retained_non_gold,,0,"John Ernest II, Duke of Saxe-Weimar",1.0,outside,0.5034720301628113,0.0,0.0,0.5555555555555556
62a9cd640bb011ebab90acde48001122,51,inference,rank_retained_non_gold,,1,"John George II, Duke of Saxe-Eisenach",2.0,outside,0.36862409114837646,0.0,0.0,0.6666666666666666
62a9cd640bb011ebab90acde48001122,51,inference,rank_removed_non_gold,,2,"John William III, Duke of Saxe-Eisenach",3.0,outside,0.3446449637413025,0.0,0.0,0.5555555555555556
62a9cd640bb011ebab90acde48001122,51,inference,rank_retained_non_gold,,3,"Anna Dorothea, Abbess of Quedlinburg",4.0,outside,0.19126690924167633,0.0,0.0,0.7777777777777778
62a9cd640bb011ebab90acde48001122,51,inference,rank_removed_non_gold,,4,"William August, Duke of Saxe-Eisenach",5.0,outside,0.1696876436471939,0.0,0.0,0.4444444444444444
62a9cd640bb011ebab90acde48001122,51,inference,selector_added_non_gold,lexical_hard_negative,5,"William, Duke of Saxe-Weimar",6.0,6-10,0.15403825044631958,0.0,0.0,0.4444444444444444
62a9cd640bb011ebab90acde48001122,51,inference,selector_added_non_gold,lexical_hard_negative,10,"Wilhelm Heinrich, Duke of Saxe-Eisenach",11.0,11-20,0.3677128851413727,0.0,0.0,0.4444444444444444
cda459160bda11eba7f7acde48001122,52,compositional,rank_retained_non_gold,,2,Zoe Levin,3.0,outside,0.30801457166671753,0.0,0.0,0.7
cda459160bda11eba7f7acde48001122,52,compositional,rank_removed_non_gold,,3,Jack Kilmer,4.0,outside,0.24871990084648132,0.0,0.0,0.7
cda459160bda11eba7f7acde48001122,52,compositional,rank_retained_non_gold,,4,Stella's Favor,5.0,outside,-0.020654339343309402,0.0,0.0,0.2
cda459160bda11eba7f7acde48001122,52,compositional,selector_added_non_gold,lexical_hard_negative,5,James Franco,6.0,6-10,0.241472527384758,0.0,0.0,0.8
1dfaa6200bdd11eba7f7acde48001122,53,compositional,rank_retained_non_gold,,0,Efren Reyes Sr.,1.0,outside,0.3920249044895172,0.0,0.0,0.2727272727272727
1dfaa6200bdd11eba7f7acde48001122,53,compositional,rank_retained_non_gold,,2,Leopoldo Torre Nilsson,3.0,outside,0.20330362021923065,1.0,1.0,0.7272727272727273
1dfaa6200bdd11eba7f7acde48001122,53,compositional,rank_retained_non_gold,,4,King Baggot (cinematographer),5.0,outside,0.27932804822921753,0.0,0.0,0.36363636363636365
ea151f3908e011ebbda2ac1f6bf848b6,54,comparison,rank_removed_non_gold,,2,Alexina Duchamp,3.0,outside,0.10390327870845795,0.0,0.0,0.0
ea151f3908e011ebbda2ac1f6bf848b6,54,comparison,rank_retained_non_gold,,3,Michael Glatthaar,4.0,outside,0.11740243434906006,1.0,0.0,0.2222222222222222
ea151f3908e011ebbda2ac1f6bf848b6,54,comparison,rank_removed_non_gold,,4,Alexander Fuks,5.0,outside,0.13777916133403778,0.0,0.0,0.0
ea151f3908e011ebbda2ac1f6bf848b6,54,comparison,selector_added_non_gold,low_signal_deep_negative,7,Aram Khachaturian,8.0,6-10,-0.018374402076005936,0.0,0.0,0.1111111111111111
ea151f3908e011ebbda2ac1f6bf848b6,54,comparison,selector_added_non_gold,low_signal_deep_negative,10,Albert Mkrtchyan,11.0,11-20,0.1464671790599823,0.0,0.0,0.0
8e07f1f00bda11eba7f7acde48001122,55,compositional,rank_retained_non_gold,,1,Geoff Murphy,2.0,outside,0.32259345054626465,0.0,0.0,0.36363636363636365
8e07f1f00bda11eba7f7acde48001122,55,compositional,rank_removed_non_gold,,2,The Very Merry Widows,3.0,outside,0.21835677325725555,0.0,0.0,0.45454545454545453
8e07f1f00bda11eba7f7acde48001122,55,compositional,rank_removed_non_gold,,4,Sherry Hormann,5.0,outside,0.48224306106567383,0.0,0.0,0.36363636363636365
8e07f1f00bda11eba7f7acde48001122,55,compositional,selector_added_non_gold,semantic_hard_negative,7,Would You Marry Me?,8.0,6-10,0.3610547184944153,0.0,0.0,0.2727272727272727
8e07f1f00bda11eba7f7acde48001122,55,compositional,selector_added_non_gold,lexical_hard_negative,8,Nigel Hutchinson,9.0,6-10,0.14789508283138275,0.0,0.0,0.45454545454545453
b7f5f7200bdd11eba7f7acde48001122,56,compositional,rank_retained_non_gold,,2,Walter Ulfig,3.0,outside,0.3217654526233673,0.0,0.0,0.2727272727272727
b7f5f7200bdd11eba7f7acde48001122,56,compositional,rank_retained_non_gold,,3,Abe Meyer,4.0,outside,0.27987757325172424,0.0,0.0,0.2727272727272727
b7f5f7200bdd11eba7f7acde48001122,56,compositional,rank_retained_non_gold,,4,Bert Grund,5.0,outside,0.32080602645874023,0.0,0.0,0.2727272727272727
0dc9691b087911ebbd67ac1f6bf848b6,57,bridge_comparison,rank_retained_non_gold,,3,Bertrand Tavernier,4.0,outside,0.43219393491744995,0.0,0.0,0.13333333333333333
0dc9691b087911ebbd67ac1f6bf848b6,57,bridge_comparison,rank_removed_non_gold,,4,Garçon stupide,5.0,outside,0.45194870233535767,0.0,0.0,0.13333333333333333
0dc9691b087911ebbd67ac1f6bf848b6,57,bridge_comparison,selector_added_non_gold,lexical_hard_negative,7,Aditya Chopra,8.0,6-10,0.12093155086040497,0.0,0.0,0.5333333333333333
ec70a8a208a311ebbd7cac1f6bf848b6,58,comparison,rank_retained_non_gold,,2,Rita Blumenberg,3.0,outside,0.21617881953716278,1.0,0.0,0.25
ec70a8a208a311ebbd7cac1f6bf848b6,58,comparison,rank_removed_non_gold,,3,K-rupt,4.0,outside,0.06274142861366272,0.0,0.0,0.375
ec70a8a208a311ebbd7cac1f6bf848b6,58,comparison,rank_removed_non_gold,,4,Karel Wellner,5.0,outside,0.30849137902259827,0.0,0.0,0.125
ec70a8a208a311ebbd7cac1f6bf848b6,58,comparison,selector_added_non_gold,lexical_hard_negative,7,Karel Lamač,8.0,6-10,0.10111477971076965,0.0,0.0,0.25
ec70a8a208a311ebbd7cac1f6bf848b6,58,comparison,selector_added_non_gold,low_signal_deep_negative,8,Georg Wenker,9.0,6-10,0.21472617983818054,0.0,0.0,0.125
0083038e0bde11eba7f7acde48001122,59,compositional,rank_retained_non_gold,,1,Prince Ferdinand of Hohenzollern,2.0,outside,0.3232528567314148,0.0,0.0,0.375
0083038e0bde11eba7f7acde48001122,59,compositional,rank_retained_non_gold,,2,Duke Clement Francis of Bavaria,3.0,outside,0.4408756494522095,1.0,0.0,0.375
0083038e0bde11eba7f7acde48001122,59,compositional,rank_removed_non_gold,,3,Joseph Ferdinand of Bavaria,4.0,outside,0.4974738359451294,0.0,0.0,0.25
0083038e0bde11eba7f7acde48001122,59,compositional,rank_retained_non_gold,,4,Prince Frederick William of Solms-Braunfels,5.0,outside,0.1261100322008133,0.0,0.0,0.375
0083038e0bde11eba7f7acde48001122,59,compositional,selector_added_non_gold,lexical_hard_negative,5,Infanta Blanca of Spain,6.0,6-10,0.3514920473098755,0.0,0.0,0.125
6b8402c40bdd11eba7f7acde48001122,60,compositional,rank_retained_non_gold,,0,Morris Harvey,1.0,outside,0.2664409875869751,0.0,0.0,0.4444444444444444
6b8402c40bdd11eba7f7acde48001122,60,compositional,rank_retained_non_gold,,3,Leopoldo Torres Ríos,4.0,outside,0.14075447618961334,0.0,0.0,0.4444444444444444
6b8402c40bdd11eba7f7acde48001122,60,compositional,rank_retained_non_gold,,4,Leopoldo Torre Nilsson,5.0,outside,0.044788993895053864,0.0,0.0,0.7777777777777778
d9c894ec0bd911eba7f7acde48001122,61,compositional,rank_retained_non_gold,,1,Lasse Hallström,2.0,outside,0.4087293744087219,0.0,0.0,0.4444444444444444
d9c894ec0bd911eba7f7acde48001122,61,compositional,rank_removed_non_gold,,3,Dugès,4.0,outside,0.3357536196708679,0.0,0.0,0.2222222222222222
d9c894ec0bd911eba7f7acde48001122,61,compositional,rank_removed_non_gold,,4,Jean Grémillon,5.0,outside,0.32311636209487915,0.0,0.0,0.2222222222222222
d9c894ec0bd911eba7f7acde48001122,61,compositional,selector_added_non_gold,lexical_hard_negative,5,Mark Pellington,6.0,6-10,0.38578861951828003,0.0,0.0,0.3333333333333333
d9c894ec0bd911eba7f7acde48001122,61,compositional,selector_added_non_gold,lexical_hard_negative,8,Henri Lepage (director),9.0,6-10,0.21352846920490265,0.0,0.0,0.2222222222222222
4d3ab509099c11ebbdb0ac1f6bf848b6,62,comparison,rank_retained_non_gold,,2,Gare de Machecoul,3.0,outside,0.12999030947685242,0.0,0.0,0.46153846153846156
4d3ab509099c11ebbdb0ac1f6bf848b6,62,comparison,rank_removed_non_gold,,3,Gare de Lyon Saint-Exupéry,4.0,outside,0.09579680114984512,0.0,0.0,0.23076923076923078
4d3ab509099c11ebbdb0ac1f6bf848b6,62,comparison,rank_removed_non_gold,,4,Gare de Challans,5.0,outside,0.1380423605442047,0.0,0.0,0.5384615384615384
4d3ab509099c11ebbdb0ac1f6bf848b6,62,comparison,selector_added_non_gold,low_signal_deep_negative,17,Robert Enrico,18.0,11-20,0.03486369550228119,0.0,0.0,0.23076923076923078
4d3ab509099c11ebbdb0ac1f6bf848b6,62,comparison,selector_added_non_gold,low_signal_deep_negative,25,Teodor Pejačević,26.0,21-50,0.26955074071884155,0.0,0.0,0.3076923076923077
a9e322b20bdc11eba7f7acde48001122,63,compositional,rank_retained_non_gold,,2,Sepideh Farsi,3.0,outside,0.3017500936985016,0.0,0.0,0.3333333333333333
a9e322b20bdc11eba7f7acde48001122,63,compositional,rank_retained_non_gold,,3,Peter Greenaway,4.0,outside,0.34236282110214233,0.0,0.0,0.5555555555555556
a9e322b20bdc11eba7f7acde48001122,63,compositional,rank_removed_non_gold,,4,Three Lucky Fools,5.0,outside,0.1397576630115509,0.0,1.0,0.4444444444444444
a9e322b20bdc11eba7f7acde48001122,63,compositional,selector_added_non_gold,lexical_hard_negative,5,Luis César Amadori,6.0,6-10,0.38857027888298035,0.0,0.0,0.4444444444444444
8f783c7a0bda11eba7f7acde48001122,64,compositional,rank_retained_non_gold,,2,"Frederick II, Duke of Holstein-Gottorp",3.0,outside,0.29094815254211426,0.0,0.0,0.4444444444444444
8f783c7a0bda11eba7f7acde48001122,64,compositional,rank_removed_non_gold,,3,Augusta Marie of Holstein-Gottorp,4.0,outside,0.24897465109825134,0.0,0.0,0.5555555555555556
8f783c7a0bda11eba7f7acde48001122,64,compositional,rank_retained_non_gold,,4,"John Adolf, Duke of Holstein-Gottorp",5.0,outside,0.4119313359260559,0.0,0.0,0.3333333333333333
8f783c7a0bda11eba7f7acde48001122,64,compositional,selector_added_non_gold,lexical_hard_negative,6,"Christian August of Holstein-Gottorp, Prince of Eutin",7.0,6-10,0.5166073441505432,0.0,0.0,0.4444444444444444
b642318c0bdd11eba7f7acde48001122,65,compositional,rank_retained_non_gold,,2,Az-Zubayr ibn Abd al-Muttalib,3.0,outside,0.49142318964004517,0.0,0.0,0.5
b642318c0bdd11eba7f7acde48001122,65,compositional,rank_retained_non_gold,,3,Abdullah ibn Muhammad,4.0,outside,0.5822337865829468,0.0,0.0,0.4
b642318c0bdd11eba7f7acde48001122,65,compositional,rank_removed_non_gold,,4,Abdul Aziz bin Musaid,5.0,outside,0.3982297480106354,0.0,0.0,0.3
b642318c0bdd11eba7f7acde48001122,65,compositional,selector_added_non_gold,lexical_hard_negative,5,Abdullah I of Jordan,6.0,6-10,0.29024040699005127,0.0,0.0,0.5
a52e9e1908b711ebbd88ac1f6bf848b6,66,bridge_comparison,rank_retained_non_gold,,2,"Love, Honor, and Oh Baby!",3.0,outside,0.44953492283821106,0.0,0.0,0.375
fcdafe320bdb11eba7f7acde48001122,67,compositional,rank_removed_non_gold,,2,The Knockout Kid,3.0,outside,0.12901897728443146,0.0,1.0,0.2222222222222222
fcdafe320bdb11eba7f7acde48001122,67,compositional,rank_removed_non_gold,,3,Bury Me Not on the Lone Prairie (film),4.0,outside,0.10304431617259979,0.0,0.0,0.3333333333333333
fcdafe320bdb11eba7f7acde48001122,67,compositional,rank_retained_non_gold,,4,Sidney Olcott,5.0,outside,0.3376948833465576,0.0,0.0,0.4444444444444444
fcdafe320bdb11eba7f7acde48001122,67,compositional,selector_added_non_gold,bridge_entity_distractor,9,"Love, Honor and Goodbye",10.0,6-10,0.0670655369758606,0.0,1.0,0.3333333333333333
fcdafe320bdb11eba7f7acde48001122,67,compositional,selector_added_non_gold,lexical_hard_negative,31,J. Charles Haydon,32.0,21-50,0.2476292848587036,0.0,0.0,0.6666666666666666
7d87730c087211ebbd66ac1f6bf848b6,68,comparison,rank_retained_non_gold,,0,Wizards of the Lost Kingdom II,1.0,outside,0.3758143186569214,0.0,1.0,0.5333333333333333
7d87730c087211ebbd66ac1f6bf848b6,68,comparison,rank_retained_non_gold,,3,David A. Prior,4.0,outside,0.09096920490264893,0.0,0.0,0.3333333333333333
7d87730c087211ebbd66ac1f6bf848b6,68,comparison,rank_retained_non_gold,,4,Walt Gorney,5.0,outside,0.12268605083227158,1.0,0.0,0.3333333333333333
ee5cf4a008a711ebbd7fac1f6bf848b6,69,comparison,rank_retained_non_gold,,2,Ali Baksh Jarnail,3.0,outside,0.0793759822845459,0.0,0.0,0.25
ee5cf4a008a711ebbd7fac1f6bf848b6,69,comparison,rank_removed_non_gold,,3,Danish Music Museum,4.0,outside,0.18408958613872528,0.0,0.0,0.3333333333333333
ee5cf4a008a711ebbd7fac1f6bf848b6,69,comparison,rank_retained_non_gold,,4,Teodor Pejačević,5.0,outside,0.06500095874071121,0.0,0.0,0.25
ee5cf4a008a711ebbd7fac1f6bf848b6,69,comparison,selector_added_non_gold,semantic_hard_negative,8,Hofstra University Museum,9.0,6-10,0.340143620967865,0.0,0.0,0.3333333333333333
037da85d08c611ebbd90ac1f6bf848b6,70,comparison,rank_retained_non_gold,,1,Benjamin Kendrick Pierce,2.0,outside,0.0004816204309463501,0.0,1.0,0.25
037da85d08c611ebbd90ac1f6bf848b6,70,comparison,rank_retained_non_gold,,3,Christopher Newton,4.0,outside,0.14113129675388336,0.0,0.0,0.4166666666666667
037da85d08c611ebbd90ac1f6bf848b6,70,comparison,rank_removed_non_gold,,4,Dugès,5.0,outside,0.1154179573059082,0.0,0.0,0.08333333333333333
037da85d08c611ebbd90ac1f6bf848b6,70,comparison,selector_added_non_gold,answer_string_distractor,45,Francisco Herrera Luque,46.0,21-50,-0.003843657672405243,1.0,0.0,0.25
e15d99380bdd11eba7f7acde48001122,71,compositional,rank_retained_non_gold,,1,James Young (director),2.0,outside,0.027950052171945572,0.0,0.0,0.5
e15d99380bdd11eba7f7acde48001122,71,compositional,rank_removed_non_gold,,3,Dancing in the Rain,4.0,outside,0.48188355565071106,0.0,0.0,0.4
e15d99380bdd11eba7f7acde48001122,71,compositional,rank_removed_non_gold,,4,Where Was I,5.0,outside,0.17070272564888,0.0,0.0,0.1
e15d99380bdd11eba7f7acde48001122,71,compositional,selector_added_non_gold,low_signal_deep_negative,5,Viktor Šiljeg,6.0,6-10,-0.24711818993091583,0.0,0.0,0.2
e15d99380bdd11eba7f7acde48001122,71,compositional,selector_added_non_gold,lexical_hard_negative,7,Louis Mercanton,8.0,6-10,0.17188678681850433,0.0,0.0,0.4
f05423560bda11eba7f7acde48001122,72,compositional,rank_retained_non_gold,,1,Salin Mibaya,2.0,outside,0.22125139832496643,0.0,0.0,0.3333333333333333
f05423560bda11eba7f7acde48001122,72,compositional,rank_retained_non_gold,,3,Gytha Thorkelsdóttir,4.0,outside,0.20610779523849487,0.0,0.0,0.0
f05423560bda11eba7f7acde48001122,72,compositional,rank_retained_non_gold,,4,"Ealdgyth (daughter of Ælfgar, Earl of Mercia)",5.0,outside,0.14000862836837769,0.0,0.0,0.0
0ce9a92008ed11ebbda7ac1f6bf848b6,73,comparison,rank_removed_non_gold,,2,The Room (film),3.0,outside,0.3581613302230835,0.0,0.0,0.5384615384615384
0ce9a92008ed11ebbda7ac1f6bf848b6,73,comparison,rank_removed_non_gold,,3,The Birth of John the Baptist,4.0,outside,0.03342224657535553,0.0,0.0,0.07692307692307693
0ce9a92008ed11ebbda7ac1f6bf848b6,73,comparison,rank_removed_non_gold,,4,In the Room,5.0,outside,0.274047315120697,0.0,0.0,0.15384615384615385
0ce9a92008ed11ebbda7ac1f6bf848b6,73,comparison,selector_added_non_gold,lexical_hard_negative,5,The Room,6.0,6-10,0.3428105413913727,0.0,0.0,0.15384615384615385
